序號,答案
20240620140003,829.25
20240620141003,578.01
20240620142003,510.1
20240620143003,377.86
20240620144003,387.9
20240620145003,252.13
20240620150003,127.23
20240620151003,99.18
20240620152003,94.47
20240620153003,99.96
20240620154003,91.55
20240620155003,62.34
20240620160003,70.74
20240620161003,64.63
20240620162003,47.52
20240620163003,31.91
20240620164003,17.12
20240620165003,7.03
20240420090004,1202.96
20240420091004,1223.35
20240420092004,1129.97
20240420093004,1059.13
20240420094004,995.87
20240420095004,931.17
20240420100004,1271.21
20240420101004,1310.65
20240420102004,1195.94
20240420103004,1302.51
20240420104004,1262.55
20240420105004,1370.32
20240420110004,1432.16
20240420111004,1368.53
20240420112004,1236.39
20240420113004,793.11
20240420114004,773.65
20240420115004,1186.49
20240420120004,1041.95
20240420121004,912.41
20240420122004,1072.32
20240420123004,1056.66
20240420124004,541.49
20240420125004,607.33
20240420130004,564.47
20240420131004,435.65
20240420132004,708.0
20240420133004,883.16
20240420134004,548.31
20240420135004,566.18
20240420140004,284.65
20240420141004,170.86
20240420142004,269.71
20240420143004,452.49
20240420144004,267.42
20240420145004,259.97
20240420150004,384.93
20240420151004,215.81
20240420152004,130.87
20240420153004,98.26
20240420154004,163.64
20240420155004,195.76
20240420160004,103.15
20240420161004,34.11
20240420162004,23.33
20240420163004,16.55
20240420164004,15.29
20240420165004,13.66
20240422090004,1009.74
20240422091004,933.92
20240422092004,799.2
20240422093004,756.65
20240422094004,732.45
20240422095004,710.58
20240422100004,611.76
20240422101004,329.66
20240422102004,335.01
20240422103004,533.47
20240422104004,392.07
20240422105004,371.37
20240422110004,961.66
20240422111004,963.64
20240422112004,840.96
20240422113004,1012.34
20240422114004,945.12
20240422115004,999.31
20240422120004,683.3
20240422121004,563.23
20240422122004,591.66
20240422123004,972.73
20240422124004,524.33
20240422125004,505.99
20240422130004,567.31
20240422131004,362.12
20240422132004,370.42
20240422133004,320.45
20240422134004,221.23
20240422135004,433.18
20240422140004,243.83
20240422141004,207.95
20240422142004,270.0
20240422143004,267.96
20240422144004,182.12
20240422145004,51.85
20240422150004,42.18
20240422151004,22.04
20240422152004,16.06
20240422153004,16.76
20240422154004,21.61
20240422155004,47.51
20240422160004,31.14
20240422161004,16.01
20240422162004,7.17
20240422163004,5.43
20240422164004,10.82
20240422165004,10.46
20240513090004,19.13
20240513091004,19.42
20240513092004,18.01
20240513093004,20.24
20240513094004,21.27
20240513095004,20.0
20240513100004,12.1
20240513101004,12.7
20240513102004,10.52
20240513103004,9.74
20240513104004,12.4
20240513105004,16.09
20240513110004,22.67
20240513111004,28.07
20240513112004,40.24
20240513113004,34.78
20240513114004,35.66
20240513115004,34.18
20240513120004,27.89
20240513121004,32.55
20240513122004,33.63
20240513123004,44.18
20240513124004,31.65
20240513125004,35.15
20240513130004,12.73
20240513131004,11.97
20240513132004,12.37
20240513133004,10.78
20240513134004,16.79
20240513135004,25.11
20240513140004,15.25
20240513141004,15.88
20240513142004,14.38
20240513143004,10.29
20240513144004,10.1
20240513145004,11.31
20240513150004,14.33
20240513151004,14.79
20240513152004,10.22
20240513153004,6.23
20240513154004,5.71
20240513155004,6.33
20240513160004,0.69
20240513161004,0.01
20240513162004,0.0
20240513163004,0.0
20240513164004,0.0
20240513165004,0.0
20240515090004,1179.51
20240515091004,1127.94
20240515092004,1228.1
20240515093004,1274.71
20240515094004,1268.39
20240515095004,1111.24
20240515100004,1048.93
20240515101004,1006.25
20240515102004,940.97
20240515103004,942.77
20240515104004,1040.23
20240515105004,1152.99
20240515110004,1276.09
20240515111004,1206.88
20240515112004,1418.78
20240515113004,1487.68
20240515114004,1508.71
20240515115004,1447.6
20240515120004,1446.85
20240515121004,1643.17
20240515122004,1651.56
20240515123004,1641.66
20240515124004,1323.34
20240515125004,1523.4
20240515130004,1461.93
20240515131004,1542.82
20240515132004,1343.65
20240515133004,1056.66
20240515134004,645.87
20240515135004,789.86
20240515140004,496.65
20240515141004,267.78
20240515142004,216.55
20240515143004,190.32
20240515144004,154.54
20240515145004,123.27
20240515150004,140.91
20240515151004,85.98
20240515152004,70.95
20240515153004,56.49
20240515154004,31.86
20240515155004,42.31
20240515160004,40.75
20240515161004,33.04
20240515162004,26.01
20240515163004,14.69
20240515164004,13.43
20240515165004,10.91
20240629090004,1159.42
20240629091004,1241.28
20240629092004,1266.23
20240629093004,1283.46
20240629094004,1314.21
20240629095004,1360.88
20240629100004,1332.92
20240629101004,1304.57
20240629102004,1079.41
20240629103004,1292.67
20240629104004,1295.6
20240629105004,1413.06
20240629110004,272.6
20240629111004,1294.14
20240629112004,1536.78
20240629113004,1464.37
20240629114004,1524.78
20240629115004,1448.91
20240629120004,1516.4
20240629121004,1456.15
20240629122004,1101.55
20240629123004,1338.96
20240629124004,448.66
20240629125004,880.88
20240629130004,237.07
20240629131004,457.06
20240629132004,96.74
20240629133004,88.91
20240629134004,58.84
20240629135004,23.92
20240629140004,14.5
20240629141004,10.07
20240629142004,8.36
20240629143004,6.43
20240629144004,6.68
20240629145004,9.92
20240629150004,21.68
20240629151004,13.27
20240629152004,16.26
20240629153004,19.38
20240629154004,7.16
20240629155004,5.56
20240629160004,2.12
20240629161004,1.65
20240629162004,0.98
20240629163004,0.17
20240629164004,0.0
20240629165004,0.0
20240704090004,1204.75
20240704091004,1261.03
20240704092004,1312.11
20240704093004,1361.02
20240704094004,1392.72
20240704095004,1406.83
20240704100004,1393.24
20240704101004,1422.71
20240704102004,1454.06
20240704103004,1460.76
20240704104004,1473.38
20240704105004,1479.08
20240704110004,1476.09
20240704111004,1444.82
20240704112004,1497.23
20240704113004,1492.36
20240704114004,1483.55
20240704115004,1464.56
20240704120004,1467.99
20240704121004,1455.91
20240704122004,1444.2
20240704123004,1420.55
20240704124004,1394.63
20240704125004,1351.55
20240704130004,1341.03
20240704131004,1307.06
20240704132004,1156.24
20240704133004,1160.84
20240704134004,1070.93
20240704135004,1020.07
20240704140004,975.82
20240704141004,896.4
20240704142004,763.82
20240704143004,695.06
20240704144004,639.76
20240704145004,282.58
20240704150004,186.28
20240704151004,402.88
20240704152004,425.28
20240704153004,279.46
20240704154004,199.95
20240704155004,133.88
20240704160004,95.98
20240704161004,45.45
20240704162004,29.08
20240704163004,26.15
20240704164004,18.26
20240704165004,13.63
20240509090005,162.8
20240509091005,236.12
20240509092005,256.86
20240509093005,325.98
20240509094005,594.96
20240509095005,636.73
20240509100005,643.04
20240509101005,773.63
20240509102005,937.17
20240509103005,775.06
20240509104005,634.98
20240509105005,742.68
20240509110005,1013.97
20240509111005,1590.34
20240509112005,833.18
20240509113005,671.71
20240509114005,525.06
20240509115005,350.43
20240509120005,206.78
20240509121005,166.01
20240509122005,167.93
20240509123005,156.05
20240509124005,205.21
20240509125005,343.85
20240509130005,252.05
20240509131005,472.95
20240509132005,376.25
20240509133005,173.6
20240509134005,100.57
20240509135005,70.35
20240509140005,143.36
20240509141005,154.33
20240509142005,103.01
20240509143005,91.67
20240509144005,63.55
20240509145005,64.84
20240509150005,49.21
20240509151005,62.17
20240509152005,45.38
20240509153005,49.07
20240509154005,44.54
20240509155005,37.93
20240509160005,23.1
20240509161005,24.1
20240509162005,10.48
20240509163005,6.65
20240509164005,5.87
20240509165005,2.25
20240514090005,76.19
20240514091005,136.68
20240514092005,190.64
20240514093005,160.82
20240514094005,135.29
20240514095005,224.27
20240514100005,406.44
20240514101005,553.26
20240514102005,324.54
20240514103005,374.96
20240514104005,324.02
20240514105005,563.52
20240514110005,373.32
20240514111005,422.66
20240514112005,553.64
20240514113005,702.75
20240514114005,481.07
20240514115005,811.59
20240514120005,1207.7
20240514121005,1226.43
20240514122005,884.82
20240514123005,271.06
20240514124005,524.33
20240514125005,483.1
20240514130005,299.15
20240514131005,173.97
20240514132005,330.44
20240514133005,525.32
20240514134005,313.28
20240514135005,222.57
20240514140005,72.27
20240514141005,69.38
20240514142005,183.5
20240514143005,126.5
20240514144005,71.37
20240514145005,53.06
20240514150005,34.2
20240514151005,40.38
20240514152005,40.47
20240514153005,39.11
20240514154005,24.59
20240514155005,26.82
20240514160005,37.84
20240514161005,32.66
20240514162005,17.22
20240514163005,8.73
20240514164005,6.64
20240514165005,7.14
20240615090005,556.75
20240615091005,693.36
20240615092005,733.84
20240615093005,898.52
20240615094005,957.39
20240615095005,1092.75
20240615100005,1101.83
20240615101005,1295.18
20240615102005,1126.79
20240615103005,1368.37
20240615104005,952.58
20240615105005,1202.7
20240615110005,1443.79
20240615111005,1420.94
20240615112005,1468.09
20240615113005,1522.25
20240615114005,1542.7
20240615115005,1594.66
20240615120005,1594.48
20240615121005,1616.02
20240615122005,1648.22
20240615123005,1631.93
20240615124005,1616.93
20240615125005,1631.4
20240615130005,1581.71
20240615131005,1622.26
20240615132005,1356.39
20240615133005,1216.35
20240615134005,1428.6
20240615135005,1294.07
20240615140005,751.66
20240615141005,1508.62
20240615142005,1373.0
20240615143005,1315.43
20240615144005,1399.52
20240615145005,1322.41
20240615150005,1215.86
20240615151005,1123.29
20240615152005,1149.97
20240615153005,968.4
20240615154005,761.98
20240615155005,618.09
20240615160005,667.49
20240615161005,502.27
20240615162005,404.48
20240615163005,131.19
20240615164005,270.39
20240615165005,84.92
20240620090005,681.32
20240620091005,694.33
20240620092005,391.63
20240620093005,918.43
20240620094005,770.77
20240620095005,741.79
20240620100005,850.12
20240620101005,848.34
20240620102005,881.29
20240620103005,353.29
20240620104005,130.22
20240620105005,313.12
20240620110005,1215.17
20240620111005,1546.25
20240620112005,1562.65
20240620113005,1537.89
20240620114005,1575.39
20240620115005,1581.22
20240620120005,1587.74
20240620121005,1610.84
20240620122005,1628.88
20240620123005,1622.65
20240620124005,1597.83
20240620125005,1622.11
20240620130005,1627.76
20240620131005,1594.98
20240620132005,1621.46
20240620133005,1121.01
20240620134005,1098.58
20240620135005,1230.18
20240620140005,1116.23
20240620141005,917.51
20240620142005,727.89
20240620143005,704.87
20240620144005,859.34
20240620145005,398.64
20240620150005,176.67
20240620151005,129.4
20240620152005,122.25
20240620153005,124.94
20240620154005,115.11
20240620155005,62.74
20240620160005,72.63
20240620161005,74.82
20240620162005,56.5
20240620163005,33.93
20240620164005,17.23
20240620165005,5.92
20240706090005,484.72
20240706091005,569.84
20240706092005,652.68
20240706093005,748.34
20240706094005,843.52
20240706095005,939.32
20240706100005,1008.33
20240706101005,1087.05
20240706102005,1052.34
20240706103005,1142.63
20240706104005,1302.24
20240706105005,1358.0
20240706110005,1403.69
20240706111005,1474.38
20240706112005,1496.2
20240706113005,1527.98
20240706114005,1549.08
20240706115005,1566.06
20240706120005,1539.95
20240706121005,1573.85
20240706122005,1593.42
20240706123005,1614.35
20240706124005,1595.18
20240706125005,1602.95
20240706130005,1603.05
20240706131005,1597.92
20240706132005,1604.35
20240706133005,1587.87
20240706134005,1571.56
20240706135005,1529.81
20240706140005,1579.73
20240706141005,1596.23
20240706142005,1583.88
20240706143005,1499.6
20240706144005,1456.73
20240706145005,1399.19
20240706150005,1356.89
20240706151005,1342.49
20240706152005,1252.64
20240706153005,1133.74
20240706154005,754.13
20240706155005,109.04
20240706160005,63.41
20240706161005,390.66
20240706162005,39.11
20240706163005,11.96
20240706164005,3.27
20240706165005,3.05
20240708090005,546.21
20240708091005,644.24
20240708092005,747.0
20240708093005,837.56
20240708094005,919.18
20240708095005,1001.02
20240708100005,1109.82
20240708101005,1121.92
20240708102005,607.57
20240708103005,768.38
20240708104005,807.52
20240708105005,1492.95
20240708110005,1550.26
20240708111005,1556.56
20240708112005,1574.37
20240708113005,1604.76
20240708114005,1626.54
20240708115005,1629.04
20240708120005,1635.98
20240708121005,1636.64
20240708122005,1651.09
20240708123005,1641.93
20240708124005,1630.1
20240708125005,1644.28
20240708130005,1632.65
20240708131005,1621.13
20240708132005,1634.97
20240708133005,1647.42
20240708134005,1649.76
20240708135005,1638.08
20240708140005,981.86
20240708141005,1451.99
20240708142005,1339.93
20240708143005,375.4
20240708144005,79.75
20240708145005,114.95
20240708150005,518.32
20240708151005,1459.6
20240708152005,1443.28
20240708153005,174.03
20240708154005,41.68
20240708155005,241.22
20240708160005,493.0
20240708161005,232.44
20240708162005,8.59
20240708163005,9.95
20240708164005,1.65
20240708165005,2.49
20240520090006,474.47
20240520091006,496.5
20240520092006,482.36
20240520093006,461.81
20240520094006,325.27
20240520095006,255.05
20240520100006,255.9
20240520101006,277.17
20240520102006,292.85
20240520103006,339.58
20240520104006,422.2
20240520105006,433.19
20240520110006,390.27
20240520111006,383.95
20240520112006,342.91
20240520113006,311.15
20240520114006,283.97
20240520115006,319.82
20240520120006,501.44
20240520121006,402.96
20240520122006,327.96
20240520123006,232.35
20240520124006,324.65
20240520125006,323.18
20240520130006,296.33
20240520131006,177.56
20240520132006,110.15
20240520133006,67.86
20240520134006,72.11
20240520135006,101.61
20240520140006,114.06
20240520141006,105.68
20240520142006,88.84
20240520143006,117.06
20240520144006,183.22
20240520145006,199.68
20240520150006,194.21
20240520151006,163.35
20240520152006,122.79
20240520153006,79.03
20240520154006,51.92
20240520155006,48.71
20240520160006,41.75
20240520161006,39.62
20240520162006,37.67
20240520163006,36.02
20240520164006,27.41
20240520165006,21.7
20240527090006,368.34
20240527091006,398.37
20240527092006,453.54
20240527093006,1232.37
20240527094006,1141.45
20240527095006,543.74
20240527100006,300.1
20240527101006,187.62
20240527102006,191.52
20240527103006,313.17
20240527104006,496.1
20240527105006,298.16
20240527110006,214.28
20240527111006,284.99
20240527112006,228.27
20240527113006,248.34
20240527114006,197.84
20240527115006,370.3
20240527120006,391.16
20240527121006,491.81
20240527122006,1305.1
20240527123006,999.27
20240527124006,270.53
20240527125006,379.77
20240527130006,564.95
20240527131006,808.23
20240527132006,988.26
20240527133006,918.37
20240527134006,648.53
20240527135006,313.46
20240527140006,184.28
20240527141006,169.77
20240527142006,140.59
20240527143006,193.5
20240527144006,498.76
20240527145006,477.38
20240527150006,211.5
20240527151006,365.51
20240527152006,483.33
20240527153006,185.36
20240527154006,141.79
20240527155006,130.36
20240527160006,108.95
20240527161006,32.53
20240527162006,24.56
20240527163006,23.88
20240527164006,26.32
20240527165006,17.22
20240625090006,674.42
20240625091006,817.06
20240625092006,901.43
20240625093006,1069.8
20240625094006,1129.48
20240625095006,1228.81
20240625100006,1272.53
20240625101006,1409.99
20240625102006,1557.61
20240625103006,1581.9
20240625104006,1237.9
20240625105006,1113.97
20240625110006,1630.8
20240625111006,1697.3
20240625112006,1055.04
20240625113006,1736.55
20240625114006,1338.08
